"Pattern","RelativePath","LineNumber","Preview"
"BEGIN META SECTION","Engine/Build/Android/Java/src/com/epicgames/unreal/GameActivity.java.template","6244","// BEGIN META SECTION - Fix activity hang when application is deployed while screen is locked"
"BEGIN META SECTION","Engine/Config/ConfigRedirects.ini","71","; BEGIN META SECTION - XR Soft Occlusions"
"BEGIN META SECTION","Engine/Plugins/Online/OnlineSubsystemEOS/Source/OnlineSubsystemEOS/Private/UserManagerEOS.cpp","472","// BEGIN META SECTION - Quest Device ID Support"
"BEGIN META SECTION","Engine/Plugins/Online/OnlineSubsystemEOS/Source/OnlineSubsystemEOS/Private/UserManagerEOS.cpp","581","// BEGIN META SECTION - Quest Device ID Support"
"BEGIN META SECTION","Engine/Plugins/Online/OnlineSubsystemEOS/Source/OnlineSubsystemEOS/Private/UserManagerEOS.cpp","641","	// BEGIN META SECTION - Quest Device ID Support"
"BEGIN META SECTION","Engine/Plugins/Online/OnlineSubsystemEOS/Source/OnlineSubsystemEOS/Private/UserManagerEOS.cpp","1961","// BEGIN META SECTION - Quest Device ID Support"
"BEGIN META SECTION","Engine/Plugins/Runtime/nDisplay/Source/DisplayCluster/Private/Render/Device/DisplayClusterDeviceBase.cpp","439","// BEGIN META SECTION - Stereo Render Target Size"
"BEGIN META SECTION","Engine/Plugins/Runtime/nDisplay/Source/DisplayCluster/Private/Render/Device/DisplayClusterDeviceBase.cpp","458","	// BEGIN META SECTION - Stereo Render Target Size"
"BEGIN META SECTION","Engine/Plugins/Runtime/nDisplay/Source/DisplayCluster/Private/Render/Device/DisplayClusterDeviceBase.h","84","	// BEGIN META SECTION - Stereo Render Target Size"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/MRUtilityKit/Private/MRUtilityKitBPLibrary.cpp","304","#if defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/MRUtilityKit/Private/MRUtilityKitBPLibrary.cpp","304","#if defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/MRUtilityKit/Private/MRUtilityKitOpenXrExtensionPlugin.cpp","10","#if defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/MRUtilityKit/Private/MRUtilityKitOpenXrExtensionPlugin.cpp","10","#if defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","329","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","329","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","341","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","341","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","346","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","346","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","358","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","358","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","495","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","495","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","503","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","503","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","511","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","511","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","521","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","521","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","529","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOpenXR.cpp","529","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOVR.cpp","315","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOVR.cpp","315","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOVR.cpp","325","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOVR.cpp","325","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOVR.cpp","828","#if defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRFunctionLibraryOVR.cpp","828","#if defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","1483","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","1483","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","1503","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","1503","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","1801","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","1801","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","1814","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","1814","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","1885","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","1885","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","1896","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","1896","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2053","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2053","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2055","#else  // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2055","#else  // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2057","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2057","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2209","#if defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2209","#if defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2293","#endif // defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2293","#endif // defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2295","#if defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2295","#if defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2316","#endif // defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2316","#endif // defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2634","#if defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2634","#if defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2636","#endif // defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2636","#endif // defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2867","#ifndef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2867","#ifndef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2891","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2891","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2908","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","2908","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","3219","#ifndef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","3219","#ifndef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","3224","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","3224","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","4223","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","4223","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","4236","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","4236","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","4514","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","4514","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","4576","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","4576","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","5027","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","5027","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","5038","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","5038","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","5204","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","5204","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","5230","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","5230","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","5233","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.cpp","5233","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","238","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","238","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","244","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","244","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","301","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","301","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","303","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","303","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","317","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","317","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","319","#else  // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","319","#else  // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","321","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","321","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","328","#if defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","328","#if defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","333","#if defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","333","#if defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","335","#endif // defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","335","#endif // defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","375","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","375","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","380","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","380","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","386","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD.h","386","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent.cpp","598","#if (defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)) && !UE_VERSION_OLDER_THAN(5, 6, 0)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent.cpp","598","#if (defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)) && !UE_VERSION_OLDER_THAN(5, 6, 0)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent.cpp","701","#if (defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)) && !UE_VERSION_OLDER_THAN(5, 6, 0)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent.cpp","701","#if (defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)) && !UE_VERSION_OLDER_THAN(5, 6, 0)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent.cpp","715","#if (defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)) && !UE_VERSION_OLDER_THAN(5, 6, 0)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent.cpp","715","#if (defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)) && !UE_VERSION_OLDER_THAN(5, 6, 0)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent.h","92","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent.h","92","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent.h","94","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent.h","94","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent_Vulkan.cpp","40","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent_Vulkan.cpp","40","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent_Vulkan.cpp","42","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent_Vulkan.cpp","42","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent_Vulkan.cpp","153","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent_Vulkan.cpp","153","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent_Vulkan.cpp","161","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_CustomPresent_Vulkan.cpp","161","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_Layer.cpp","591","#if defined(WITH_OCULUS_BRANCH) && UE_VERSION_OLDER_THAN(5, 5, 0)"
